Gender,Hometown,Live,Greek_,HrsWork,ParntsMar,GPA,SitArea,SkipClass,TextSpd,HrsStudy,CheatEx,Organztns,Relimport,RelPref,RelServs,TimesPray,DiffRel_,Abortion,Euthanasia,SameMarr,Weight,Height,IdlWt,IdlHt,ViewWt,WtTry,SelfAttr,MakeFrnds,ImportFeat,PeopKiss,LongRels,AgeMarry,v1st_child,Children,Siblings,HrsExer,MinsExer,SmokeCig,HrsSleep,ExerReason,FitnMemb,FakeID,DaysAlco,SmokedMJ,LegalMJ_,DrnksUsl,BingeDrk,Virgin,SexNoRel,CheatdSO,CheatTel,SexPartns,UsePtotn
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.8,Middle,0,200,10,No ,3,Very important  ,Catholic  ,3,7,Not sure,Yes,Yes,Yes     ,180,72,180,74,About right,Stay the same,Unsure,Same gender    ,Personality    ,7,3,26,28,2,2,8,120,No ,6,Get muscular  ,Yes,Yes,8,No ,No ,NA,8,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.5,Middle,1,450,15,No ,2,Very important  ,Catholic  ,5,5,Not sure,Yes,No ,Yes     ,170,72,165,74,About right,Stay the same,Yes   ,Same gender    ,Trust          ,10,0,25,25,3,1,5,60,No ,8,Reduce stress ,NA,Yes,12,Yes,No ,7 or 8,8,Yes,Yes,Yes,NA,NA,NA
Male  ,A small town,Apartment          ,No ,None      ,Married            ,3.58,Front ,0,450,10,No ,0,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Yes     ,185,72,195,78,About right,Gain         ,Yes   ,Same gender    ,Independence   ,25,6,26,30,0,1,NA,75,No ,6,Get muscular  ,Yes,No ,6,No ,Yes,>8    ,3,No ,Yes,Yes,Yes,14,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.29,Front ,0,300,10,No ,1,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Yes     ,170,72,180,74,About right,Gain         ,Yes   ,Opposite gender,Sense of humor ,20,3,24,25,2,2,5,60,No ,6,Get muscular  ,Yes,No ,8,No ,No ,3 or 4,8,No ,Yes,Yes,No ,5,Yes
Male  ,A small town,Dorm               ,No ,None      ,Married            ,3.85,Front ,0,200,4,No ,3,Fairly Important,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,170,72,175,74,About right,Stay the same,Unsure,Same gender    ,Sense of humor ,10,1,26,27,2,3,5,75,No ,8.5,Get muscular  ,Yes,Yes,20,Yes,Yes,>8    ,20,No ,Yes,No ,Yes,4,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3,Back  ,2,250,5,No ,1,Fairly Important,Protestant,0,2,Not sure,Yes,No ,Yes     ,200,72,205,75,About right,Gain         ,Yes   ,No preference  ,Personality    ,3,1,26,28,3,2,22,NA,No ,7,Other         ,No ,No ,2,Yes,No ,3 or 4,1,No ,No ,No ,Yes,1,No 
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.96,Middle,0,400,6,No ,3,Not important   ,Catholic  ,0.5,0,Yes     ,Yes,Yes,Yes     ,180,72,170,72,About right,Lose         ,Yes   ,No preference  ,Easy to talk to,4,0,23,24,3,1,2,30,No ,8,Enjoyment     ,Yes,No ,10,No ,No ,7 or 8,4,Yes,Yes,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.2,Back  ,0,200,5,No ,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,160,72,165,72,About right,Gain         ,Unsure,Same gender    ,Trust          ,1,0,28,30,2,2,4,60,No ,8,Health        ,Yes,No ,6,No ,Yes,5 or 6,3,Yes,Yes,No ,Yes,0,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.51,Back  ,0,450,5,No ,2,Fairly Important,Protestant,6,4,Yes     ,No ,No ,Yes     ,183,72,185,72,About right,Stay the same,Yes   ,No preference  ,Personality    ,1,0,23,25,4,1,14,120,No ,9,Other         ,No ,No ,5,No ,No ,7 or 8,0,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,11 to 20  ,Married            ,3.05,Middle,2,400,6,No ,1,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Not sure,225,72,200,72,About right,Lose         ,Yes   ,Opposite gender,Personality    ,2,2,28,28,2,1,8,45,No ,7,Weight control,Yes,No ,2,No ,Yes,1 or 2,0,Yes,No ,No ,Yes,0,Yes
Male  ,NA,Apartment          ,No ,NA,Married            ,3.69,Front ,0,215,25,No ,4,Fairly Important,Catholic  ,0,5,Yes     ,Yes,Yes,Not sure,172,72,167,73,About right,Stay the same,Unsure,NA,Sense of humor ,28,0,27,28,1,3,6,120,No ,8,Get muscular  ,Yes,No ,14,Yes,No ,NA,13,No ,Yes,NA,Yes,4,Yes
Male  ,A small town,Apartment          ,No ,None      ,Married            ,3.43,Back  ,1,300,5,No ,1,Fairly Important,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,180,72,215,74,About right,Stay the same,Yes   ,No preference  ,Sense of humor ,20,2,25,27,3,2,0.5,60,No ,7,Get muscular  ,No ,No ,8,Yes,No ,>8    ,4,No ,Yes,No ,No ,5,No 
Male  ,A big city  ,Dorm               ,No ,None      ,Married            ,2.98,Middle,1,300,5,Yes,2,Fairly Important,Catholic  ,1,6,Yes     ,Yes,Yes,Yes     ,175,72,225,76,Underweight,Gain         ,Yes   ,Opposite gender,Trust          ,22,5,24,30,3,2,6,60,No ,7,Get muscular  ,Yes,Yes,17,Yes,Yes,>8    ,15,No ,Yes,Yes,Yes,4,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,2.83,Middle,1,425,9,No ,2,Fairly Important,Catholic  ,3,5,Not sure,Yes,Yes,Yes     ,180,72,180,72,About right,Stay the same,Yes   ,No preference  ,Trust          ,20,3,26,28,3,1,3,30,No ,8,Health        ,No ,Yes,12,Yes,No ,7 or 8,5,No ,Yes,Yes,Yes,3,Yes
Male  ,A small town,Apartment          ,No ,1 to 10   ,Married            ,3.2,Middle,0,175,35,No ,0,Fairly Important,Other     ,0,7,Yes     ,Yes,Yes,Not sure,150,72,170,72,Underweight,Gain         ,Yes   ,Opposite gender,Personality    ,20,1,36,37,2,1,10.5,15,No ,7,Enjoyment     ,No ,No ,8,Yes,Yes,5 or 6,4,No ,Yes,No ,Yes,16,No 
Male  ,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3,Back  ,2,200,10,No ,2,Not important   ,Catholic  ,0,1,Yes     ,Yes,Yes,No      ,175,72,185,78,Underweight,Gain         ,Unsure,No preference  ,Personality    ,20,2,29,30,3,6,8,60,No ,5,Health        ,No ,Yes,28,Yes,No ,>8    ,20,No ,Yes,No ,Yes,10,Yes
Male  ,A small town,Dorm               ,No ,11 to 20  ,Other or Don't Know,3.58,Middle,1,400,12,No ,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,No ,Yes     ,165,72,165,74,About right,Stay the same,Yes   ,No preference  ,NA,20,2,25,26,3,2,25,120,No ,7,Enjoyment     ,No ,No ,1,No ,No ,7 or 8,1,No ,Yes,Yes,Yes,9,No 
Male  ,Rural       ,Dorm               ,No ,1 to 10   ,Married            ,3,Middle,0,500,5,No ,1,Fairly Important,Protestant,1,3,Yes     ,Yes,Yes,No      ,180,72,195,75,About right,Gain         ,Yes   ,Opposite gender,Sense of humor ,18,3,30,30,1,2,10,75,Yes,7,Get muscular  ,Yes,No ,8,Yes,No ,>8    ,8,No ,Yes,No ,No ,4,Yes
Male  ,A small town,Apartment          ,No ,11 to 20  ,Married            ,3.6,Middle,2,400,11,No ,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Not sure,220,72,230,75,About right,Stay the same,Yes   ,Same gender    ,Sense of humor ,20,3,25,27,3,1,12,105,No ,6.5,Get muscular  ,Yes,No ,8,Yes,No ,>8    ,7,No ,Yes,No ,Yes,3,No 
Female,A big city  ,Apartment          ,No ,>20       ,Other or Don't Know,3.95,Front ,9,NA,35,Yes,13,Very important  ,Other     ,NA,57,Yes     ,Yes,Yes,No      ,105,72,250,80,About right,Nothing      ,Yes   ,Opposite gender,Wealth         ,NA,7,NA,NA,15,11,10,30,Yes,NA,Other         ,No ,No ,31,Yes,Yes,0,0,No ,Yes,Yes,Yes,5,No 
Male  ,A small town,Apartment          ,No ,None      ,Married            ,3.1,Back  ,1,0,3,No ,0,Not important   ,Catholic  ,0,0,Not sure,Yes,No ,Not sure,175,72,195,74,About right,Gain         ,Unsure,No preference  ,Trust          ,20,3,28,29,4,3,14,105,No ,8,Health        ,Yes,Yes,10,Yes,Yes,>8    ,10,No ,Yes,Yes,No ,5,No 
Male  ,Rural       ,Apartment          ,No ,None      ,Married            ,3.52,Middle,0,600,10,No ,2,Fairly Important,Catholic  ,1,7,No      ,No ,Yes,Yes     ,180,72,170,74,Overweight ,Lose         ,Yes   ,Opposite gender,Trust          ,60,1,26,29,4,3,2,30,No ,7,Health        ,Yes,Yes,10,Yes,No ,>8    ,5,No ,Yes,Yes,Yes,5,No 
Male  ,Suburban    ,Dorm               ,No ,11 to 20  ,Married            ,2.8,Middle,1,275,6,No ,0,Fairly Important,Other     ,0,1,Yes     ,Yes,No ,Not sure,150,72,165,74,Underweight,Gain         ,Yes   ,No preference  ,Easy to talk to,23,3,29,32,2,2,6,60,No ,6.5,Get muscular  ,Yes,No ,12,Yes,Yes,>8    ,2,No ,Yes,No ,Yes,3,No 
Male  ,A big city  ,Apartment          ,No ,None      ,Married            ,2.92,Middle,2,300,20,No ,1,Not important   ,Protestant,0,2,Yes     ,Yes,Yes,Not sure,260,72,215,75,Overweight ,Lose         ,Yes   ,No preference  ,Easy to talk to,5,0,35,35,2,1,3,60,No ,8,Weight control,Yes,Yes,18,Yes,Yes,>8    ,5,No ,Yes,Yes,Yes,3,Yes
Male  ,Rural       ,Soror or Frat House,Yes,None      ,Married            ,2.51,Middle,0,500,20,No ,2,Not important   ,Agnostic  ,0,0,Yes     ,Yes,Yes,Not sure,155,72,165,72,Underweight,Gain         ,Yes   ,No preference  ,Personality    ,10,3,30,30,2,1,4,45,No ,6,Enjoyment     ,No ,No ,12,No ,No ,7 or 8,6,No ,Yes,No ,Yes,2,Yes
Male  ,NA,NA,Yes,None      ,NA,4,Middle,2,400,8,No ,2,Not important   ,NA,0,0,Not sure,Yes,Yes,Yes     ,165,72,175,73,About right,Stay the same,NA,Same gender    ,Other          ,20,1,28,30,2,2,8,120,No ,8,Get muscular  ,Yes,Yes,8,Yes,Yes,7 or 8,2,No ,Yes,No ,Yes,2,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,2.78,Back  ,0,700,3,No ,0,Fairly Important,Catholic  ,1,1,No      ,No ,No ,Yes     ,186,72,175,74,About right,Lose         ,Unsure,Same gender    ,Personality    ,1,1,18,18,5,0,1,15,No ,9,Reduce stress ,No ,No ,2,No ,No ,3 or 4,0,No ,NA,Yes,Yes,1,Yes
Male  ,NA,Dorm               ,No ,None      ,Married            ,3.75,Front ,1,400,15,No ,3,Not important   ,Agnostic  ,0,0,Yes     ,Yes,No ,Yes     ,165,72,165,72,About right,Nothing      ,Yes   ,No preference  ,Personality    ,27,3,25,30,2,1,7,60,No ,7,Health        ,Yes,No ,8,No ,No ,3 or 4,0,No ,Yes,No ,Yes,1,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,2.9,Back  ,2,650,10,No ,3,Fairly Important,Protestant,1,5,Yes     ,Yes,Yes,Yes     ,180,72,170,72,About right,Stay the same,Yes   ,No preference  ,Easy to talk to,12,4,26,29,3,1,3,75,No ,7,Get muscular  ,Yes,No ,6,No ,No ,>8    ,5,Yes,No ,No ,Yes,0,Yes
Male  ,A small town,Dorm               ,No ,11 to 20  ,Married            ,3.24,Middle,0,400,4,No ,0,Fairly Important,Catholic  ,1,2,Yes     ,Yes,Yes,Yes     ,177,72,170,78,About right,Lose         ,Yes   ,Same gender    ,Personality    ,3,0,35,30,3,2,2,120,No ,6.5,Get muscular  ,Yes,No ,3,Yes,Yes,>8    ,3,Yes,Yes,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.2,Front ,0,400,25,No ,3,Fairly Important,Protestant,1,1,Yes     ,Yes,No ,No      ,180,72,175,72,About right,Lose         ,Yes   ,Opposite gender,Personality    ,13,3,27,30,2,1,2,45,No ,6.5,Health        ,No ,No ,4,No ,No ,3 or 4,0,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.56,Middle,1,200,6,Yes,3,Fairly Important,Catholic  ,2,2,Yes     ,No ,No ,Yes     ,165,72,150,72,About right,Stay the same,Yes   ,Opposite gender,Personality    ,16,1,25,26,3,3,0.5,30,No ,7.5,Reduce stress ,No ,No ,3,No ,Yes,1 or 2,0,Yes,No ,Yes,Yes,0,No 
Female,Suburban    ,Dorm               ,Yes,None      ,Divorced           ,3.67,Middle,0,400,10,No ,2,Not important   ,Protestant,0,1,Yes     ,Yes,Yes,No      ,180,72,160,70,Overweight ,Lose         ,Yes   ,Same gender    ,Looks          ,40,2,24,28,3,1,6,60,No ,9,Weight control,Yes,Yes,8,Yes,Yes,7 or 8,8,No ,Yes,No ,No ,11,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,2.7,Back  ,0,250,1,No ,0,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Not sure,185,72,175,NA,Overweight ,Lose         ,Unsure,Same gender    ,Easy to talk to,12,2,25,26,2,2,2,60,No ,7,Health        ,No ,No ,10,Yes,Yes,>8    ,8,No ,Yes,No ,No ,5,Yes
Male  ,A small town,Apartment          ,No ,11 to 20  ,Married            ,3.03,Middle,1,300,5,No ,3,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,Yes     ,190,72,190,72,About right,Nothing      ,Yes   ,No preference  ,Sense of humor ,10,5,30,35,2,1,5,45,No ,7,Enjoyment     ,No ,Yes,5,Yes,No ,3 or 4,1,No ,Yes,Yes,Yes,3,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.3,Front ,0,600,14,No ,0,Not important   ,Other     ,0,0,Not sure,Yes,Yes,Yes     ,155,72,165,72,Underweight,Gain         ,Unsure,Same gender    ,Easy to talk to,4,2,25,27,0,1,0.5,15,Yes,6,Get muscular  ,No ,No ,10,Yes,Yes,3 or 4,1,No ,Yes,No ,Yes,3,Yes
Male  ,Suburban    ,Apartment          ,No ,1 to 10   ,Divorced           ,3.44,Back  ,0,300,8,No ,1,Very important  ,Other     ,1,6,Yes     ,Yes,Yes,No      ,165,72,175,72,About right,Gain         ,Yes   ,No preference  ,Personality    ,29,6,23,25,3,6,21,120,No ,8,Other         ,No ,Yes,6,No ,Yes,5 or 6,0,No ,Yes,No ,Yes,2,No 
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.04,Front ,0,300,20,No ,1,Not important   ,Agnostic  ,0,0,Yes     ,Yes,No ,Not sure,130,72,120,72,Overweight ,Lose         ,Yes   ,No preference  ,NA,20,1,25,29,4,1,12,120,No ,6,Get muscular  ,Yes,No ,12,No ,No ,3 or 4,10,No ,Yes,No ,No ,2,Yes
Male  ,A big city  ,Apartment          ,No ,None      ,Married            ,2.5,Front ,0,603,5,No ,2,Very important  ,Other     ,1,5,Yes     ,No ,Yes,No      ,165,72,200,75,About right,Gain         ,Yes   ,Same gender    ,Personality    ,23,4,30,28,2,4,2.5,90,No ,6.5,Enjoyment     ,No ,No ,0,No ,No ,0,0,No ,Yes,Yes,No ,9,No 
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.2,Middle,0,250,10,No ,1,Very important  ,Catholic  ,4,3,Not sure,No ,Yes,Not sure,165,72,165,77,About right,Stay the same,Yes   ,Same gender    ,Personality    ,15,2,28,32,3,3,21,60,No ,6.5,Health        ,Yes,No ,8,Yes,No ,>8    ,8,No ,Yes,Yes,Yes,2,No 
Male  ,NA,Apartment          ,No ,None      ,Married            ,3.2,Middle,2,300,8,No ,3,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,NA,185,72,180,72,About right,Stay the same,Yes   ,NA,Personality    ,3,2,30,30,2,1,7,90,No ,8.5,Get muscular  ,Yes,No ,2,Yes,Yes,5 or 6,4,No ,NA,No ,Yes,1,Yes
Male  ,Rural       ,Dorm               ,No ,None      ,Married            ,2.8,Front ,2,500,10,No ,4,Very important  ,Catholic  ,8,7,Not sure,No ,No ,No      ,210,72,170,74,Overweight ,Lose         ,Unsure,Opposite gender,Trust          ,8,2,28,28,3,2,9,75,No ,6.5,Health        ,Yes,No ,0,No ,No ,0,0,Yes,No ,No ,Yes,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.6,Middle,0,350,15,No ,2,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Yes     ,165,72,175,74,About right,Gain         ,Yes   ,Same gender    ,Sense of humor ,4,0,26,28,2,1,5,45,No ,7.5,Health        ,Yes,No ,8,No ,No ,7 or 8,6,Yes,Yes,No ,Yes,0,Yes
Male  ,Rural       ,Apartment          ,No ,>20       ,Married            ,2,Back  ,0,560,6,No ,2,Fairly Important,Protestant,0,0,Yes     ,No ,Yes,Not sure,185,72,185,72,About right,Stay the same,Yes   ,Opposite gender,Personality    ,30,4,23,23,2,2,4,60,No ,5,Health        ,No ,No ,1,No ,No ,1 or 2,0,No ,Yes,No ,Yes,43,Yes
Male  ,A big city  ,Dorm               ,No ,None      ,Other or Don't Know,3.49,Middle,1,400,15,No ,7,Fairly Important,Other     ,1,3,Not sure,No ,Yes,No      ,150,72,185,75,Underweight,Gain         ,Yes   ,No preference  ,Personality    ,10,2,25,27,3,2,4.5,90,No ,6,Get muscular  ,Yes,No ,10,No ,Yes,7 or 8,8,No ,No ,No ,Yes,4,Yes
Male  ,A small town,Apartment          ,No ,>20       ,Married            ,2.15,Back  ,0,16,15,No ,3,Not important   ,Atheist   ,0,0,Yes     ,Yes,No ,Yes     ,200,72,160,72,Overweight ,Stay the same,Yes   ,No preference  ,Trust          ,1,1,25,27,2,1,0,0,No ,6,Don't exercise,No ,No ,5,No ,No ,>8    ,1,No ,Yes,No ,No ,1,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.14,Middle,1,400,14,No ,2,Not important   ,Other     ,0,0,Yes     ,Yes,Yes,Yes     ,200,72,200,72,Overweight ,Lose         ,Unsure,Same gender    ,Personality    ,30,2,25,26,3,2,6,120,No ,10,Health        ,No ,Yes,12,Yes,Yes,>8    ,10,No ,Yes,Yes,Yes,2,Yes
Male  ,A big city  ,Apartment          ,No ,None      ,Divorced           ,3.21,Front ,0,450,6,No ,1,Fairly Important,Other     ,0,7,Yes     ,Yes,Yes,No      ,167,72,185,73,Underweight,Gain         ,Yes   ,No preference  ,Looks          ,9,3,26,27,2,1,2,90,No ,9,Get muscular  ,No ,No ,12,No ,Yes,3 or 4,0,No ,Yes,Yes,Yes,19,No 
Male  ,Suburban    ,Apartment          ,No ,11 to 20  ,Married            ,2.7,Middle,2,200,10,No ,2,Not important   ,Catholic  ,0,0,Yes     ,No ,Yes,Yes     ,155,72,155,72,Underweight,Stay the same,Yes   ,Same gender    ,Personality    ,18,2,30,30,3,2,5,45,No ,7,Reduce stress ,Yes,No ,10,Yes,Yes,7 or 8,5,No ,Yes,Yes,No ,8,No 
Male  ,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,3,Middle,0,300,10,No ,2,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,170,72,170,72,About right,Stay the same,Yes   ,No preference  ,Easy to talk to,40,2,27,28,2,3,8,60,No ,7,Enjoyment     ,Yes,No ,7,Yes,Yes,7 or 8,7,No ,Yes,Yes,Yes,6,No 
Male  ,Suburban    ,Apartment          ,No ,1 to 10   ,Married            ,2.7,Middle,0,650,25,No ,3,Fairly Important,Protestant,2,1,Yes     ,Yes,Yes,Yes     ,140,72,160,72,Underweight,Gain         ,Yes   ,No preference  ,NA,10,1,24,30,2,1,5,60,NA,5,Socialize     ,No ,No ,8,Yes,Yes,7 or 8,4,No ,Yes,No ,No ,5,Yes
Male  ,Rural       ,Soror or Frat House,Yes,None      ,Married            ,3.1,Front ,0,300,2,No ,0,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,No      ,160,72,180,72,About right,Stay the same,Yes   ,Same gender    ,Easy to talk to,25,1,24,25,3,2,1,60,No ,8,Socialize     ,No ,No ,5,No ,No ,5 or 6,NA,No ,Yes,Yes,Yes,3,Yes
Male  ,A small town,Dorm               ,No ,None      ,Married            ,3.49,Middle,0,450,5,No ,1,Not important   ,Atheist   ,0,0,Yes     ,Yes,Yes,No      ,190,72,230,76,Underweight,Gain         ,Yes   ,No preference  ,Independence   ,5,3,25,25,2,2,10,90,No ,8,Health        ,Yes,No ,0,No ,No ,0,0,No ,Yes,No ,No ,2,Yes
Male  ,Suburban    ,Soror or Frat House,Yes,None      ,Married            ,2.8,Middle,0,400,20,No ,3,Fairly Important,Protestant,1,5,Yes     ,Yes,No ,Yes     ,185,72,185,75,About right,Stay the same,Unsure,No preference  ,Personality    ,30,1,27,29,2,2,20,120,No ,9,Enjoyment     ,Yes,No ,15,Yes,Yes,7 or 8,5,No ,Yes,No ,Yes,2,Yes
Female,Suburban    ,Dorm               ,No ,NA,Married            ,3.29,Middle,0,400,8,No ,3,Not important   ,Protestant,0,5,Yes     ,Yes,Yes,Yes     ,135,72,125,67,About right,Stay the same,Yes   ,Same gender    ,Easy to talk to,1,1,26,34,4,1,4,60,No ,7,Health        ,Yes,No ,12,No ,No ,3 or 4,8,No ,No ,No ,Yes,1,Yes
Male  ,A small town,NA,No ,NA,Married            ,2.7,Middle,0,500,15,No ,1,Very important  ,Protestant,2,3,Not sure,NA,NA,Yes     ,193,72,200,72,About right,NA,Yes   ,NA,NA,6,1,23,26,2,2,2,30,No ,8,Get muscular  ,Yes,No ,1,No ,NA,5 or 6,1,No ,No ,No ,Yes,1,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,2.81,Middle,0,300,10,No ,0,Fairly Important,Catholic  ,2,10,Yes     ,Yes,No ,No      ,260,72,220,76,Overweight ,Lose         ,No    ,No preference  ,Personality    ,2,1,24,30,2,2,2,120,No ,8,Weight control,No ,No ,0,No ,No ,1 or 2,0,No ,Yes,No ,Yes,1,Yes
Male  ,Rural       ,Apartment          ,No ,None      ,Married            ,2.98,Back  ,0,100,1,No ,0,Not important   ,Catholic  ,0,0,Yes     ,Yes,Yes,Yes     ,145,72,145,72,About right,Stay the same,No    ,Same gender    ,NA,0,0,28,28,5,2,1.5,60,No ,8.5,Enjoyment     ,No ,No ,1,No ,No ,0,0,Yes,No ,No ,No ,0,NA
Male  ,A small town,Apartment          ,No ,None      ,Married            ,3.52,Front ,0,400,17,No ,1,Very important  ,Catholic  ,4,10,Yes     ,No ,No ,Yes     ,215,72,180,72,About right,Lose         ,No    ,No preference  ,Trust          ,5,4,25,26,2,3,1.5,30,No ,6,Weight control,No ,No ,5,No ,No ,1 or 2,0,Yes,No ,No ,Yes,0,NA
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.45,Middle,0,300,25,Yes,5,Fairly Important,Catholic  ,0,1,Yes     ,No ,No ,Yes     ,175,72,175,72,About right,Stay the same,Yes   ,Opposite gender,Personality    ,4,1,22,24,4,3,1,30,No ,7,Get muscular  ,No ,No ,1,No ,Yes,1 or 2,0,Yes,No ,No ,Yes,0,NA
Male  ,Suburban    ,Dorm               ,No ,11 to 20  ,Married            ,3.74,Middle,0,250,6,No ,4,Very important  ,Catholic  ,0,3,Yes     ,Yes,No ,Not sure,170,72,170,75,About right,Stay the same,Unsure,No preference  ,Personality    ,1,0,29,30,2,1,5,120,No ,5,Health        ,NA,No ,1,No ,Yes,1 or 2,0,Yes,Yes,No ,No ,0,No 
Female,Suburban    ,Dorm               ,No ,None      ,Married            ,NA,Middle,0,500,NA,No ,3,Very important  ,Catholic  ,4,7,Yes     ,No ,NA,Yes     ,137,72,130,68,About right,NA,Yes   ,Same gender    ,Trust          ,NA,NA,23,25,3,2,NA,NA,No ,8,NA,No ,No ,NA,No ,No ,1 or 2,0,Yes,No ,No ,No ,0,NA
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,2.5,Middle,1,300,5,No ,0,Not important   ,Protestant,0,1,Yes     ,Yes,Yes,Yes     ,185,72.5,200,74,About right,Nothing      ,Yes   ,No preference  ,Trust          ,30,3,25,30,2,2,1,45,No ,8,Get muscular  ,No ,No ,3,Yes,Yes,>8    ,10,No ,Yes,Yes,No ,5,No 
Male  ,Suburban    ,Apartment          ,No ,11 to 20  ,Other or Don't Know,3.11,Middle,1,550,20,No ,0,Fairly Important,Other     ,0,7,Yes     ,Yes,Yes,Yes     ,218,73,210,74,About right,Lose         ,Unsure,No preference  ,Personality    ,NA,NA,32,34,2,1,6,60,No ,6.5,Enjoyment     ,No ,Yes,5,No ,Yes,>8    ,5,No ,Yes,No ,Yes,NA,No 
Male  ,A small town,Apartment          ,No ,None      ,Married            ,3.5,Middle,0,300,15,No ,0,Fairly Important,Protestant,1,1,Yes     ,Yes,Yes,Yes     ,221,73,NA,77,About right,Stay the same,Yes   ,No preference  ,Trust          ,10,3,NA,28,3,1,3,60,Yes,8.5,Enjoyment     ,No ,No ,NA,No ,No ,>8    ,0,No ,No ,No ,NA,3,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.84,Middle,1,400,2,No ,0,Not important   ,Catholic  ,2,1,Yes     ,No ,No ,Yes     ,230,73,200,73,Overweight ,Lose         ,Unsure,No preference  ,Personality    ,16,3,24,26,2,2,10,90,No ,NA,Weight control,Yes,Yes,8,No ,Yes,3 or 4,0,No ,Yes,No ,Yes,2,Yes
Male  ,Suburban    ,Dorm               ,No ,None      ,Married            ,3.86,Front ,0,400,15,No ,2,Very important  ,Catholic  ,5,5,No      ,No ,No ,Yes     ,190,73,175,73,Overweight ,Lose         ,No    ,Same gender    ,Easy to talk to,0,0,27,28,2,1,5,30,No ,7,Weight control,Yes,No ,5,No ,No ,5 or 6,0,Yes,No ,No ,Yes,0,NA
Male  ,A small town,Dorm               ,No ,11 to 20  ,Married            ,3.82,Middle,0,500,20,No ,1,Fairly Important,Catholic  ,1,2,Not sure,Yes,Yes,Yes     ,200,73,200,63,About right,Nothing      ,Unsure,Opposite gender,Sense of humor ,3,2,26,27,2,2,3,30,No ,7,Health        ,Yes,No ,8,No ,No ,7 or 8,0,Yes,Yes,No ,No ,0,Yes
Male  ,Suburban    ,Apartment          ,No ,None      ,Married            ,3.51,Back  ,2,420,10,No ,0,Fairly Important,Other     ,0,7,Yes     ,Yes,No ,Not sure,181,73,264,76,Underweight,Stay the same,Yes   ,No preference  ,Trust          ,8,1,26,28,2,1,4,90,No ,7.5,Health        ,No ,Yes,0,Yes,No ,5 or 6,0,No ,Yes,No ,Yes,3,Yes
